customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,IsMonthToMonth,ContractStability,IsElectronicCheck,PaymentStability,FinancialRiskScore,TenureRisk,IsNewCustomer,IsVeryNewCustomer,TenureSegment,LifecycleValue,RevenueAcceleration,HasTechSupport,HasOnlineSecurity,HasBackup,ProtectionScore,FullyProtected,NoProtection,ServiceVulnerability,ServiceCount,RevenuePerService,PriceDeviation,IsPriceSensitive,EstimatedMargin,CumulativeProfit,DigitalAdoption,IsStreamingUser,IsPureStreaming,ContractValueAlignment,RiskyNewCustomer,VulnerableHighValue,UnstableCustomer,EarlyServiceOverload,MonthlyCharges_ZScore,TotalCharges_ZScore,ChargesPercentile,TenurePercentile,ExpectedTotalCharges,ChargesConsistency,ChurnRiskScore,RiskCategory,DataSegment,SegmentName
7639-LIAYI,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.75,4217.8,No,0,1.0,0,1.0,0.0,0.013123728736940968,0,0,Loyal,4147.0,-0.1688679245282998,1,1,0,2,0,0,0.5,6,11.392857142857142,-19.0,1,29.75,1547.0,0.75,1,0,1,0,0,0,0,0.4981504901308714,0.8546531667515656,0.6145818543234417,0.7165270481328979,4147.0,0.9829315332690453,0.12828093218423525,Low Risk,5,Flight Risks
2954-PIBKO,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.15,4254.1,No,0,1.0,0,1.0,0.0,0.003182780796509667,0,0,Loyal,4426.35,-3.3771428571428572,1,1,0,3,0,0,0.25,5,10.691666666666668,-26.39999999999999,1,19.150000000000006,1321.3500000000004,0.75,0,0,0,0,0,0,0,-0.020330173920958795,0.8706788815296407,0.43674570495527476,0.9008945051824506,4426.35,0.961094108213717,0.07579569519912742,Low Risk,5,Flight Risks
8012-SOUDQ,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3838.75,No,1,0.0,1,0.0,1.0,0.02778293395412425,0,0,Established,3880.75,-3.005681818181813,0,0,1,1,0,0,0.75,4,18.05,8.299999999999997,0,50.25,2160.75,0.5,1,0,0,0,0,1,0,0.8471278601657574,0.687310269048278,0.757986653414738,0.6324009654976572,3880.75,0.9891801378244348,0.656945733488531,High Risk,0,Digital Natives
9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,Yes,1,0.0,0,1.0,0.427,0.2865047968601901,0,0,Growing,1486.5,-9.949999999999989,0,1,1,2,0,0,0.5,6,14.157142857142857,0.3499999999999943,0,49.099999999999994,736.4999999999999,1.0,1,0,0,0,0,0,0,1.141265929195161,-0.3776933961001872,0.8573761181314781,0.34374556297032516,1486.5,0.9595966386554623,0.3210761992150475,Moderate Risk,3,Basic Users
6575-SUVOI,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.5,1752.65,No,1,0.0,0,1.0,0.427,0.12451447144412296,0,0,Established,1737.5,-2.0903846153846075,1,1,0,2,0,0,0.5,5,11.583333333333334,-21.049999999999997,1,24.5,612.5,0.75,1,0,0,0,0,0,0,0.1574821050968162,-0.23366062898319062,0.47792134033792416,0.4614510861848644,1737.5,0.9912855910267472,0.3055786178610308,Moderate Risk,3,Basic Users
7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.65,633.3,Yes,1,0.0,0,1.0,0.427,0.513417119032592,1,0,First Year,645.2,-10.283333333333346,0,0,1,1,0,0,0.75,3,20.1625,6.075000000000017,0,45.650000000000006,365.20000000000005,0.75,0,0,0,1,0,0,0,0.5280628361338618,-0.7278309826150992,0.6372284537838989,0.237682805622604,645.2,0.9815846487155678,0.4528042797581481,Moderate Risk,3,Basic Users
4667-QONEA,Female,1,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),74.85,4456.35,No,0,0.5,0,1.0,0.0,0.006737946999085467,0,0,Loyal,4491.0,-1.7950819672131075,1,1,1,4,1,0,0.0,7,9.35625,-29.25,1,19.849999999999994,1190.9999999999995,1.0,1,0,0,0,0,0,0,0.33529438411459117,0.9599681601485298,0.5521794689762886,0.7949027403095272,4491.0,0.9922862867319681,0.0016844867497713668,Low Risk,5,Flight Risks
1658-BYGOY,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,1752.55,Yes,1,0.0,1,0.0,1.0,0.22313016014842982,0,0,Growing,1718.1000000000001,-3.2105263157894797,0,0,0,0,0,1,1.0,4,19.09,13.5,0,55.45,998.1,0.25,1,0,0,0,1,1,0,1.0199547481830342,-0.2337047769577859,0.8236546926025842,0.381371574613091,1718.1000000000001,0.9799604444185912,0.7807825400371075,Critical Risk,4,Growth Potentials
8769-KKTPH,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.65,6311.2,No,0,0.5,0,1.0,0.0,0.005247518399181385,0,0,Loyal,6277.950000000001,-1.0375000000000085,0,1,0,1,0,0,0.75,5,16.608333333333334,9.100000000000009,0,54.650000000000006,3442.9500000000003,0.75,1,0,0,0,0,0,0,1.1595456961969886,1.7788468669284871,0.865824222632401,0.8261394292205027,6277.950000000001,0.9947045286234165,0.17631187959979536,Low Risk,5,Flight Risks
5067-XJQFU,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.45,7076.35,No,0,0.5,1,0.0,0.573,0.004086771438464067,0,0,Loyal,7157.7,-2.832835820895525,1,0,1,3,0,0,0.25,7,13.55625,4.3500000000000085,0,53.45,3527.7000000000003,0.5,1,0,0,0,0,0,0,1.4520219682262263,2.116645094544028,0.9568365753230158,0.8597188697998012,7157.7,0.9886362048975373,0.301571692859616,Moderate Risk,0,Digital Natives
3957-SQXML,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.95,894.3,No,0,1.0,0,1.0,0.0,0.05881647164242988,0,0,Established,848.3,0.6014285714285705,0,0,0,0,0,1,0.0,1,12.475,4.75,0,-0.05000000000000071,-1.7000000000000242,0.25,0,0,0,0,0,0,0,-1.3231790220511994,-0.612604768921502,0.1964361777651569,0.5497657248331677,848.3,0.9458377487342517,0.08970411791060748,Low Risk,2,Premium Loyalists
5954-BDFSG,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7853.7,No,0,1.0,0,1.0,0.0,0.0024787521766663585,0,0,Loyal,7740.0,0.0849315068493155,1,0,0,2,0,0,0.5,6,15.357142857142858,8.75,0,57.5,4140.0,0.5,1,0,1,0,0,0,0,1.42044782522307,2.4598293750601874,0.950944199914809,0.9743717165980406,7740.0,0.985311975197003,0.1506196880441666,Low Risk,5,Flight Risks
0434-CSFON,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,No,1,0.0,1,0.0,1.0,0.019907342077733686,0,0,Established,4723.5,-2.4354166666666544,0,0,0,1,0,0,0.75,5,16.75,9.950000000000003,0,55.5,2608.5,0.25,1,0,0,0,0,1,0,1.1877962451998125,1.070669206446114,0.8806616498651143,0.6682521652704814,4723.5,0.9965287331992804,0.6799768355194334,High Risk,0,Digital Natives
1215-FIGMP,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9,5450.7,No,1,0.0,0,0.67,0.4666,0.006737946999085467,0,0,Loyal,5394.0,-0.5442622950819782,0,0,1,1,0,0,0.75,4,17.98,7.950000000000003,0,49.900000000000006,2994.0000000000005,0.75,1,0,0,0,0,0,0,0.8354952811645946,1.398953545536378,0.7510293908845662,0.7949027403095272,5394.0,0.9894902687673772,0.3399944867497714,Moderate Risk,3,Basic Users
0526-SXDJP,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.1,2962.0,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,3031.2000000000003,-1.524657534246579,0,1,1,3,0,0,0.25,4,8.42,-39.85,1,2.1000000000000014,151.2000000000001,0.75,0,0,0,0,0,0,0,-0.7531826509942192,0.3002429017844411,0.26820956978560273,0.9743717165980406,3031.2000000000003,0.9771782863927181,0.08947968804416659,Low Risk,5,Flight Risks
0557-ASKVU,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.4,957.1,No,0,0.5,0,1.0,0.0,0.22313016014842982,0,0,Growing,979.1999999999999,-4.026315789473685,1,0,0,2,0,0,0.5,4,10.879999999999999,-27.550000000000004,1,14.399999999999999,259.2,0.5,0,0,0,0,0,0,0,-0.34438058895335305,-0.5848798408756862,0.3622745988925174,0.381371574613091,979.1999999999999,0.9774535809018569,0.20578254003710744,Low Risk,3,Basic Users
5698-BQJOH,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,857.25,Yes,1,0.0,1,0.0,1.0,0.4723665527410147,1,0,First Year,849.6,-8.675000000000011,0,0,0,0,0,1,1.0,4,18.880000000000003,12.450000000000003,0,54.400000000000006,489.6,0.0,1,0,0,1,1,1,0,0.9850570111795457,-0.6289615935090412,0.802711912537271,0.2548629845236405,849.6,0.9910063484599106,0.8680916381852537,Critical Risk,4,Growth Potentials
5122-CYFXA,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.3,244.1,No,1,0.0,1,0.0,1.0,0.7788007830714049,1,1,Onboarding,225.89999999999998,-14.274999999999999,1,0,1,2,0,0,0.5,6,10.757142857142856,-23.450000000000003,1,25.299999999999997,75.89999999999999,0.5,1,0,0,1,0,1,1,0.3502505571160864,-0.8996548997398044,0.5629703251455346,0.13666051398551754,225.89999999999998,0.9197884530630233,0.7947001957678512,Critical Risk,4,Growth Potentials
8627-ZYGSZ,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,No,0,0.5,1,0.0,0.573,0.019907342077733686,0,0,Established,3708.3,-2.8510416666666742,0,0,1,1,0,0,0.75,3,19.725,4.325000000000017,0,43.900000000000006,2063.3,0.5,0,0,0,0,0,0,0,0.46989994112804756,0.6041354849108307,0.5961948033508448,0.6682521652704814,3708.3,0.984377106192543,0.4055268355194334,Moderate Risk,0,Digital Natives
3410-YOQBQ,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,No,0,1.0,0,0.33,0.08039999999999999,0.07552184450877376,0,0,Established,2455.2000000000003,-1.1625000000000085,1,0,1,3,0,0,0.25,7,9.9,-24.89999999999999,1,24.200000000000003,750.2,0.25,1,0,1,0,0,0,0,0.47987072312904416,0.09504311586572828,0.6027971035070283,0.5216527048132897,2455.2000000000003,0.9829004152756292,0.17202046112719344,Low Risk,0,Digital Natives
3170-NMYVV,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,930.9,No,0,1.0,0,0.67,0.039599999999999996,0.015503853599009314,0,0,Loyal,1007.4999999999999,-1.8970588235294095,0,0,0,0,0,1,0.0,1,10.075,-0.05000000000000071,0,-4.850000000000001,-242.50000000000006,0.25,0,0,0,0,0,0,0,-1.4827115340671475,-0.5964466102196411,0.10996734346159306,0.6963651852903592,1007.4999999999999,0.9240456122954884,0.09273596339975233,Low Risk,2,Premium Loyalists
7410-OIEDU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.85,887.35,No,1,0.0,0,0.33,0.5074,0.4345982085070782,1,0,First Year,798.5,0.8181818181818272,0,1,0,2,0,0,0.5,4,15.969999999999999,-2.1000000000000085,0,39.849999999999994,398.49999999999994,0.5,0,0,0,1,0,0,0,0.5014740841312035,-0.6156730531558716,0.6167116285673718,0.2715462161010933,798.5,0.8888680425265791,0.4362395521267695,Moderate Risk,4,Growth Potentials
2273-QCKXA,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.05,49.05,No,1,0.0,0,0.33,0.5074,0.9200444146293233,1,1,Onboarding,49.05,-24.525,1,0,0,1,0,0,0.75,3,12.2625,-25.52499999999999,1,14.049999999999997,14.049999999999997,0.0,0,0,0,1,0,0,0,-0.5221928679711283,-0.9857655241878356,0.31236688910975435,0.04515121397131904,49.05,1.0,0.6576011036573308,High Risk,1,Value Seekers
0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,1090.65,No,0,0.5,1,0.0,0.573,0.013123728736940968,0,0,Loyal,1060.8,0.1783018867924575,0,0,0,0,0,1,0.0,1,10.2,0.1999999999999993,0,-4.600000000000001,-239.20000000000007,0.25,0,0,0,0,0,0,0,-1.4744025490663168,-0.5259202208037324,0.13481470964077807,0.7165270481328979,1060.8,0.97188736108495,0.27883093218423527,Low Risk,2,Premium Loyalists
1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,7099.0,No,0,1.0,0,0.67,0.039599999999999996,0.004827949993831441,0,0,Loyal,7142.4,-2.3846153846153726,1,1,0,3,0,0,0.25,7,13.95,7.5,0,56.599999999999994,3622.3999999999996,0.75,1,0,1,0,0,0,0,1.5567151792366918,2.1266446107898513,0.9802640920062473,0.8369302853897487,7142.4,0.9939244617409078,0.09006698749845787,Low Risk,5,Flight Risks
8028-PNXHQ,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.25,1424.6,No,0,1.0,0,0.67,0.039599999999999996,0.005703548998007402,0,0,Loyal,1503.5,-1.6373015873015895,0,0,0,0,0,1,0.0,1,12.125,4.050000000000001,0,-0.75,-46.5,0.5,0,0,0,0,0,0,0,-1.3464441800535252,-0.3784880596429018,0.17684225472099957,0.8160584977992332,1503.5,0.947557328015952,0.06528588724950185,Low Risk,2,Premium Loyalists
5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,177.4,No,1,0.0,0,0.67,0.4666,0.7788007830714049,1,1,Onboarding,193.5,-20.15,1,1,0,2,0,0,0.5,5,10.75,-26.049999999999997,1,19.5,58.5,0.75,1,0,0,1,0,0,0,-0.00869759491979612,-0.9291015987948348,0.44065029106914666,0.13666051398551754,193.5,0.9172236503856042,0.4830101957678512,Moderate Risk,3,Basic Users
2673-CXQEU,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6139.5,No,0,0.5,1,0.0,0.573,0.009403562551495206,0,0,Loyal,6188.0,-2.7894736842105203,0,1,1,3,0,0,0.25,7,13.8125,6.400000000000006,0,55.5,3108.0,0.5,1,0,0,0,0,0,0,1.5201556452330371,1.7030447945484464,0.9732358370012779,0.7565668039187846,6188.0,0.9921635159153337,0.3029008906378738,Moderate Risk,0,Digital Natives
6416-JNVRK,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,No,0,0.5,0,1.0,0.0,0.02163737071949309,0,0,Established,2559.9,1.5595744680851027,0,0,0,0,0,1,1.0,3,13.9125,-18.92499999999999,1,20.65,949.9,0.25,1,0,0,0,0,0,0,-0.3028356639492,0.1796527091775211,0.38250745420985377,0.658171233849212,2559.9,0.9496466086141592,0.2804093426798733,Low Risk,2,Premium Loyalists
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,1,0.0,0,0.33,0.5074,0.513417119032592,1,0,First Year,437.2,-1.0666666666666629,0,1,1,2,0,0,0.5,4,10.93,-27.300000000000004,1,14.649999999999999,117.19999999999999,0.5,0,0,0,1,0,0,0,-0.33607160395252245,-0.7945164982412213,0.3670310947039614,0.237682805622604,437.2,0.8971930625285258,0.45594427975814794,Moderate Risk,4,Growth Potentials
0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,1,0.0,1,0.0,1.0,0.0820849986238988,0,0,Established,2242.5,-6.6435483870967715,0,1,1,2,0,0,0.5,6,10.678571428571429,-24.0,1,24.75,742.5,0.75,1,0,0,0,0,1,0,0.3319707901142591,-0.07532391809733362,0.5499787022575607,0.5119267357660088,2242.5,0.9415199465121463,0.5955212496559746,High Risk,0,Digital Natives
3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,0,0.5,0,1.0,0.0,0.023517745856009107,0,0,Established,1165.5,0.5478260869565226,0,0,0,0,0,1,0.0,1,12.95,5.699999999999999,0,0.8999999999999986,40.499999999999936,0.5,0,0,0,0,0,0,0,-1.2916048790480432,-0.4703158468010176,0.22341331818827204,0.6485872497515264,1165.5,0.9561937419631377,0.05587943646400228,Low Risk,2,Premium Loyalists
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,79.35,-39.675,0,0,0,0,0,1,1.0,3,19.8375,4.775000000000006,0,44.349999999999994,44.349999999999994,0.25,1,0,0,1,0,1,0,0.48485611412954227,-0.9723886878854755,0.6062757347721142,0.04515121397131904,79.35,1.0,0.9550111036573307,Critical Risk,4,Growth Potentials
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,1,0.0,1,0.0,1.0,0.39984965434484737,1,0,First Year,556.05,-3.437499999999993,0,1,0,1,0,0,0.75,4,10.11,-31.400000000000006,1,10.549999999999997,116.04999999999997,0.25,1,1,0,1,0,1,0,-0.47233895796614456,-0.7578295313525703,0.33558142836859295,0.28680959818259266,556.05,0.9833049097926576,0.7749624135862118,Critical Risk,4,Growth Potentials
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,1,0.0,0,0.67,0.4666,0.5580351457700471,1,0,First Year,526.0500000000001,-13.037500000000009,0,0,0,1,0,0,0.75,3,18.7875,0.575000000000017,0,40.150000000000006,281.05000000000007,0.5,0,0,0,1,0,0,0,0.34526516611558833,-0.7880488199630175,0.5597046713048417,0.21965071702399547,526.0500000000001,0.9446921544445497,0.5028187864425118,High Risk,3,Basic Users
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,1,0.0,0,0.67,0.4666,0.0301973834223185,0,0,Established,4359.599999999999,-3.1604651162790702,1,0,1,3,0,0,0.25,7,12.975,-0.29999999999999716,0,48.8,2049.6,0.75,1,0,0,0,0,0,0,1.2974748472107767,0.9030834948825526,0.9082067300866108,0.62317194377396,4359.599999999999,0.9926386277117829,0.2458593458555796,Low Risk,5,Flight Risks
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,0,1.0,0,0.67,0.039599999999999996,0.01685120125994751,0,0,Loyal,987.3499999999999,-0.6829999999999998,0,0,0,0,0,1,0.0,1,10.075,-0.05000000000000071,0,-4.850000000000001,-237.65000000000006,0.5,0,0,0,0,0,0,0,-1.4827115340671475,-0.5777057950039584,0.10996734346159306,0.6868521936674713,987.3499999999999,0.9858349774877322,0.06807280031498689,Low Risk,2,Premium Loyalists
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,1,0.0,0,1.0,0.427,0.4723665527410147,1,0,First Year,893.6999999999999,-7.424999999999997,0,0,1,1,0,0,0.75,5,16.55,8.75,0,54.3,488.7,0.75,1,0,0,1,0,0,0,1.1479131171958254,-0.6018105891329637,0.8604997870225756,0.2548629845236405,893.6999999999999,0.9720017883089302,0.4425416381852537,Moderate Risk,3,Basic Users
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,0,0.5,0,0.67,0.039599999999999996,0.05411376622282161,0,0,Established,2175.25,-0.6097222222222243,0,1,0,1,0,0,0.75,4,12.43,-19.800000000000004,1,22.15,775.25,0.75,1,0,0,0,0,0,0,-0.08680205392760396,-0.029343802556382977,0.430214397273889,0.5606275734772114,2175.25,0.9815278575531304,0.20238844155570543,Low Risk,3,Basic Users
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,0,1.0,0,0.67,0.039599999999999996,0.01831563888873418,0,0,Established,991.1999999999999,0.9214285714285744,0,0,0,0,0,1,0.0,1,10.325,0.4499999999999993,0,-4.350000000000001,-208.80000000000007,0.25,0,0,0,0,0,0,0,-1.4660935640654862,-0.5407760142550334,0.1529177907141843,0.677623171943774,991.1999999999999,0.9336827252570046,0.09343890972218355,Low Risk,2,Premium Loyalists
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,0,1.0,0,0.33,0.08039999999999999,0.02163737071949309,0,0,Established,917.6999999999999,-0.2244680851063805,0,0,0,0,0,1,0.0,1,9.975,-0.25,0,-5.050000000000001,-232.30000000000004,0.25,0,0,0,0,0,0,0,-1.4893587220678117,-0.5981242332542606,0.08398409768564533,0.658171233849212,917.6999999999999,0.9897681506476542,0.10854934267987328,Low Risk,2,Premium Loyalists
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,1,0.0,0,0.33,0.5074,0.08921851740926011,0,0,Established,978.75,-0.10833333333333428,0,0,0,0,0,1,1.0,2,11.25,-35.55,1,3.75,108.75,0.0,1,1,1,0,0,0,0,-1.0307027500219619,-0.5618566721242643,0.2416583842112736,0.5017038193951441,978.75,0.9688696095942843,0.499894629352315,Moderate Risk,1,Value Seekers
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,1,0.0,0,0.67,0.4666,0.0820849986238988,0,0,Established,2461.5,0.8596774193548384,0,0,1,2,0,0,0.5,4,16.41,0.09999999999999432,0,42.05,1261.5,0.5,0,0,0,0,0,0,0,0.574593152138513,0.12727113732025933,0.6549055800085191,0.5119267357660088,2461.5,0.9558578680203046,0.3338312496559747,Moderate Risk,3,Basic Users
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,1,0.0,1,0.0,1.0,0.9200444146293233,1,1,Onboarding,74.7,-37.35,1,0,0,1,0,0,0.75,3,18.675,0.1250000000000142,0,39.7,39.7,0.0,0,0,0,1,0,1,0,0.3303089931140931,-0.9744415687041545,0.5487718301860003,0.04515121397131904,74.7,1.0,0.9300111036573308,Critical Risk,4,Growth Potentials
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,1.0,0,0.33,0.08039999999999999,0.004086771438464067,0,0,Loyal,5544.0,1.2873134328358162,1,1,0,3,0,0,0.25,7,10.5,-20.099999999999994,1,29.0,1914.0,0.5,1,0,1,0,0,0,0,0.6394032351449919,1.5153055325821543,0.6672582706233139,0.8597188697998012,5544.0,0.9692966636609558,0.129161692859616,Low Risk,5,Flight Risks
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,1,0.0,0,1.0,0.427,0.004441928425934291,0,0,Loyal,7218.25,-3.36818181818181,0,1,1,3,0,0,0.25,7,13.88125,6.950000000000003,0,56.05,3643.25,1.0,1,0,0,0,0,0,0,1.5384354122348645,2.130176448757471,0.9770694306403521,0.8480051114581855,7218.25,0.9845898119610763,0.20056048210648358,Low Risk,5,Flight Risks
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,0,1.0,0,0.67,0.039599999999999996,0.0024787521766663585,0,0,Loyal,7264.8,1.2787671232876647,0,0,1,2,0,0,0.5,6,14.414285714285715,2.1500000000000057,0,50.900000000000006,3664.8,0.75,1,0,1,0,0,0,0,1.2010906212011416,2.2855993933200414,0.8871929575465001,0.9743717165980406,7264.8,0.9732651600649619,0.1394796880441666,Low Risk,5,Flight Risks
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,1,0.0,1,0.0,1.0,0.36787944117144233,1,0,First Year,947.4000000000001,-7.615384615384613,0,1,0,1,0,0,0.75,3,19.7375,4.375000000000014,0,43.95,527.4000000000001,0.5,0,0,0,1,0,1,0,0.47156173812821356,-0.5980138633177725,0.5974016754224052,0.30214397273888965,947.4000000000001,0.9788591311682834,0.7419698602928606,Critical Risk,4,Growth Potentials
